,Var(METAL),Var(ENERGY),Var(AGRICULTURAL),"Cov(METAL,ENERGY)","Cov(METAL,AGRICULTURAL)","Cov(ENERGY,AGRICULTURAL)"
7/02/1992,6.66E-05,0.000157,7.43E-05,8.77E-06,1.13E-05,-5.82E-06
7/07/1992,6.83E-05,0.000159,7.21E-05,1.15E-05,1.11E-05,-5.42E-06
7/08/1992,6.68E-05,0.000163,7.11E-05,1.30E-05,1.04E-05,-6.21E-06
7/09/1992,6.43E-05,0.000157,7.15E-05,1.29E-05,1.03E-05,-4.89E-06
7/10/1992,6.35E-05,0.000150,7.45E-05,1.31E-05,8.69E-06,-4.69E-06
7/13/1992,6.18E-05,0.000143,7.53E-05,1.29E-05,9.41E-06,-4.55E-06
7/14/1992,6.19E-05,0.000155,7.54E-05,1.54E-05,8.19E-06,-6.49E-06
7/15/1992,6.16E-05,0.000148,7.92E-05,1.49E-05,6.45E-06,-5.37E-06
7/16/1992,6.05E-05,0.000152,7.74E-05,1.62E-05,6.12E-06,-5.90E-06
7/17/1992,6.12E-05,0.000145,7.67E-05,1.63E-05,7.34E-06,-5.22E-06
7/20/1992,6.46E-05,0.000140,7.48E-05,1.51E-05,8.26E-06,-5.12E-06
7/21/1992,6.26E-05,0.000143,8.19E-05,1.42E-05,9.30E-06,-7.96E-06
7/22/1992,6.72E-05,0.000137,7.96E-05,1.33E-05,8.55E-06,-7.32E-06
7/23/1992,7.21E-05,0.000140,8.84E-05,1.66E-05,1.34E-05,-3.18E-06
7/24/1992,6.93E-05,0.000134,8.57E-05,1.65E-05,1.30E-05,-2.91E-06
7/27/1992,6.67E-05,0.000129,8.29E-05,1.62E-05,1.28E-05,-2.58E-06
7/28/1992,6.70E-05,0.000133,0.000100,1.40E-05,1.66E-05,-7.42E-06
7/29/1992,6.46E-05,0.000129,9.75E-05,1.41E-05,1.60E-05,-7.26E-06
7/30/1992,6.76E-05,0.000125,9.41E-05,1.28E-05,1.54E-05,-6.68E-06
7/31/1992,6.64E-05,0.000121,9.22E-05,1.31E-05,1.58E-05,-5.91E-06
8/03/1992,6.62E-05,0.000120,9.34E-05,1.21E-05,1.38E-05,-4.15E-06
8/11/1992,7.78E-05,0.000131,9.70E-05,1.81E-05,8.36E-06,-7.65E-06
8/12/1992,7.75E-05,0.000128,0.000102,1.87E-05,1.12E-05,-5.83E-06
8/13/1992,0.000113,0.000123,0.000101,1.69E-05,1.59E-05,-5.75E-06
8/14/1992,0.000112,0.000118,9.98E-05,1.70E-05,1.36E-05,-5.55E-06
8/17/1992,0.000107,0.000116,9.67E-05,1.74E-05,1.38E-05,-4.73E-06
8/18/1992,0.000107,0.000119,9.36E-05,1.48E-05,1.28E-05,-3.74E-06
8/19/1992,0.000103,0.000129,9.76E-05,1.26E-05,1.06E-05,3.57E-07
8/20/1992,9.88E-05,0.000126,9.41E-05,1.19E-05,1.04E-05,6.82E-07
8/21/1992,9.38E-05,0.000121,9.10E-05,1.19E-05,1.04E-05,8.66E-07
8/24/1992,8.90E-05,0.000120,8.96E-05,1.20E-05,1.02E-05,2.25E-07
8/25/1992,8.67E-05,0.000202,9.74E-05,1.73E-05,1.26E-05,1.16E-05
8/26/1992,8.34E-05,0.000220,0.000119,1.91E-05,1.49E-05,2.14E-05
8/27/1992,8.00E-05,0.000212,0.000114,1.94E-05,1.45E-05,2.08E-05
8/28/1992,8.00E-05,0.000206,0.000112,2.07E-05,1.27E-05,1.92E-05
9/02/1992,7.64E-05,0.000269,0.000109,1.99E-05,1.26E-05,1.55E-05
9/03/1992,7.30E-05,0.000254,0.000114,1.96E-05,1.24E-05,1.41E-05
9/04/1992,6.99E-05,0.000247,0.000110,1.93E-05,1.22E-05,1.46E-05
9/09/1992,6.95E-05,0.000235,0.000106,1.99E-05,1.17E-05,1.41E-05
9/10/1992,6.72E-05,0.000224,0.000107,1.91E-05,1.24E-05,1.25E-05
9/11/1992,7.02E-05,0.000214,0.000103,1.73E-05,1.18E-05,1.26E-05
9/14/1992,6.92E-05,0.000203,0.000101,1.65E-05,1.25E-05,1.19E-05
9/15/1992,8.12E-05,0.000205,9.72E-05,2.16E-05,1.19E-05,1.15E-05
9/16/1992,7.85E-05,0.000196,9.70E-05,2.06E-05,1.08E-05,1.23E-05
9/17/1992,8.20E-05,0.000189,9.44E-05,2.22E-05,1.20E-05,1.29E-05
9/18/1992,8.30E-05,0.000186,9.21E-05,2.41E-05,1.30E-05,1.37E-05
9/21/1992,8.27E-05,0.000179,8.89E-05,2.48E-05,1.30E-05,1.37E-05
9/22/1992,7.89E-05,0.000186,8.89E-05,2.44E-05,1.29E-05,1.61E-05
9/23/1992,7.54E-05,0.000225,8.65E-05,2.35E-05,1.27E-05,1.39E-05
9/24/1992,7.21E-05,0.000234,8.51E-05,2.29E-05,1.26E-05,1.17E-05
9/25/1992,7.06E-05,0.000340,8.30E-05,1.71E-05,1.19E-05,1.48E-05
10/29/1992,6.89E-05,0.000320,8.04E-05,1.73E-05,1.19E-05,1.48E-05
10/30/1992,6.61E-05,0.000326,7.81E-05,1.69E-05,1.18E-05,1.39E-05
11/02/1992,6.37E-05,0.000308,7.64E-05,1.69E-05,1.15E-05,1.32E-05
11/03/1992,6.15E-05,0.000320,7.99E-05,1.61E-05,1.10E-05,1.79E-05
11/04/1992,5.97E-05,0.000300,7.81E-05,1.59E-05,1.06E-05,1.77E-05
11/05/1992,5.89E-05,0.000303,7.82E-05,1.37E-05,9.55E-06,2.01E-05
11/06/1992,6.21E-05,0.000286,7.59E-05,1.49E-05,9.77E-06,1.99E-05
11/09/1992,6.37E-05,0.000283,7.45E-05,1.77E-05,8.77E-06,1.83E-05
11/10/1992,8.83E-05,0.000274,7.56E-05,1.16E-05,1.37E-05,1.60E-05
11/13/1992,9.25E-05,0.000259,7.44E-05,1.01E-05,1.19E-05,1.63E-05
11/16/1992,8.79E-05,0.000247,8.32E-05,1.02E-05,1.18E-05,1.37E-05
11/17/1992,8.49E-05,0.000236,8.26E-05,1.12E-05,1.25E-05,1.44E-05
11/18/1992,8.09E-05,0.000224,8.21E-05,1.11E-05,1.20E-05,1.49E-05
11/19/1992,7.72E-05,0.000216,7.96E-05,1.12E-05,1.19E-05,1.44E-05
11/20/1992,7.40E-05,0.000205,7.76E-05,1.15E-05,1.19E-05,1.45E-05
11/23/1992,7.11E-05,0.000250,7.54E-05,9.95E-06,1.16E-05,1.53E-05
11/24/1992,6.86E-05,0.000256,7.45E-05,1.13E-05,1.11E-05,1.32E-05
11/25/1992,6.73E-05,0.000249,7.50E-05,1.27E-05,1.19E-05,1.47E-05
12/01/1992,6.47E-05,0.000234,7.28E-05,1.27E-05,1.18E-05,1.45E-05
12/02/1992,6.23E-05,0.000361,7.24E-05,1.38E-05,1.15E-05,8.75E-06
12/03/1992,6.73E-05,0.000337,7.08E-05,1.42E-05,1.04E-05,8.63E-06
12/04/1992,6.47E-05,0.000317,6.99E-05,1.41E-05,1.05E-05,8.26E-06
12/07/1992,6.47E-05,0.000297,6.81E-05,1.36E-05,1.01E-05,8.33E-06
12/08/1992,7.19E-05,0.000279,6.63E-05,1.44E-05,1.01E-05,8.33E-06
12/09/1992,6.94E-05,0.000268,6.79E-05,1.50E-05,1.07E-05,9.95E-06
12/10/1992,7.21E-05,0.000259,6.61E-05,1.25E-05,1.03E-05,1.01E-05
12/11/1992,6.91E-05,0.000290,6.53E-05,1.30E-05,1.03E-05,1.23E-05
12/14/1992,8.15E-05,0.000280,6.38E-05,8.78E-06,1.10E-05,1.19E-05
12/15/1992,8.38E-05,0.000272,6.23E-05,1.19E-05,1.11E-05,1.19E-05
12/16/1992,7.99E-05,0.000257,6.12E-05,1.20E-05,1.09E-05,1.21E-05
12/17/1992,7.75E-05,0.000245,6.09E-05,1.28E-05,1.02E-05,1.13E-05
12/18/1992,7.58E-05,0.000248,5.96E-05,1.50E-05,1.03E-05,1.15E-05
12/21/1992,7.48E-05,0.000234,5.83E-05,1.44E-05,1.02E-05,1.13E-05
12/22/1992,7.31E-05,0.000226,5.77E-05,1.55E-05,9.65E-06,1.06E-05
12/23/1992,7.00E-05,0.000217,6.01E-05,1.54E-05,9.48E-06,9.11E-06
12/30/1992,6.93E-05,0.000233,5.97E-05,1.83E-05,1.02E-05,1.09E-05
12/31/1992,6.68E-05,0.000221,5.95E-05,1.79E-05,9.81E-06,1.12E-05
1/04/1993,6.46E-05,0.000209,5.95E-05,1.74E-05,1.01E-05,1.08E-05
1/05/1993,6.31E-05,0.000336,6.23E-05,1.27E-05,9.04E-06,1.93E-05
1/06/1993,6.24E-05,0.000325,6.13E-05,1.44E-05,8.60E-06,1.83E-05
1/07/1993,6.30E-05,0.000309,5.99E-05,1.28E-05,8.40E-06,1.81E-05
1/08/1993,6.17E-05,0.000290,6.68E-05,1.30E-05,6.91E-06,1.74E-05
1/11/1993,5.96E-05,0.000282,6.77E-05,1.28E-05,6.87E-06,1.90E-05
1/12/1993,6.66E-05,0.000269,6.66E-05,1.03E-05,5.63E-06,1.93E-05
1/28/1993,6.97E-05,0.000277,6.94E-05,1.50E-05,3.14E-06,1.52E-05
1/29/1993,6.76E-05,0.000303,6.77E-05,1.71E-05,3.24E-06,1.40E-05
2/01/1993,6.67E-05,0.000285,6.60E-05,1.74E-05,3.43E-06,1.38E-05
2/02/1993,6.42E-05,0.000272,6.57E-05,1.73E-05,3.81E-06,1.46E-05
2/03/1993,6.19E-05,0.000293,6.49E-05,1.67E-05,4.13E-06,1.24E-05
2/04/1993,5.97E-05,0.000275,6.38E-05,1.65E-05,4.43E-06,1.22E-05
2/25/1993,5.82E-05,0.000281,6.27E-05,1.77E-05,4.39E-06,1.09E-05
2/26/1993,5.64E-05,0.000269,6.22E-05,1.72E-05,4.72E-06,1.00E-05
3/03/1993,5.95E-05,0.000258,6.33E-05,1.51E-05,3.09E-06,1.12E-05
3/04/1993,5.95E-05,0.000250,6.20E-05,1.66E-05,3.72E-06,1.16E-05
3/05/1993,5.80E-05,0.000274,6.07E-05,1.46E-05,4.07E-06,1.08E-05
3/08/1993,5.72E-05,0.000260,6.01E-05,1.39E-05,4.78E-06,1.02E-05
3/09/1993,5.76E-05,0.000245,5.90E-05,1.43E-05,4.69E-06,1.00E-05
3/10/1993,5.58E-05,0.000249,5.83E-05,1.47E-05,4.77E-06,8.83E-06
3/11/1993,5.45E-05,0.000238,5.77E-05,1.42E-05,4.68E-06,9.36E-06
3/12/1993,6.35E-05,0.000228,5.67E-05,1.16E-05,5.46E-06,9.08E-06
3/15/1993,6.19E-05,0.000215,5.58E-05,1.19E-05,5.81E-06,9.17E-06
3/16/1993,5.97E-05,0.000204,6.51E-05,1.19E-05,5.82E-06,9.89E-06
3/17/1993,5.87E-05,0.000202,6.62E-05,1.32E-05,6.82E-06,1.16E-05
3/18/1993,5.75E-05,0.000215,6.46E-05,1.14E-05,6.85E-06,1.18E-05
3/19/1993,5.80E-05,0.000206,6.59E-05,1.25E-05,8.29E-06,1.28E-05
3/22/1993,5.71E-05,0.000195,6.67E-05,1.27E-05,9.14E-06,1.28E-05
3/23/1993,5.56E-05,0.000222,6.54E-05,1.14E-05,8.93E-06,1.41E-05
3/24/1993,5.39E-05,0.000248,6.38E-05,1.19E-05,8.92E-06,1.40E-05
3/25/1993,5.42E-05,0.000267,6.24E-05,1.50E-05,9.20E-06,1.47E-05
3/26/1993,5.26E-05,0.000299,6.12E-05,1.45E-05,9.13E-06,1.56E-05
4/21/1993,5.16E-05,0.000286,6.12E-05,1.51E-05,9.51E-06,1.65E-05
4/22/1993,5.03E-05,0.000350,6.10E-05,1.56E-05,9.37E-06,1.27E-05
4/23/1993,4.90E-05,0.000330,5.97E-05,1.55E-05,9.35E-06,1.27E-05
4/29/1993,5.74E-05,0.000315,5.92E-05,1.82E-05,1.08E-05,1.33E-05
4/30/1993,7.28E-05,0.000310,5.81E-05,2.43E-05,1.15E-05,1.37E-05
5/05/1993,7.00E-05,0.000291,6.14E-05,2.37E-05,1.18E-05,1.31E-05
5/06/1993,6.83E-05,0.000281,6.02E-05,2.19E-05,1.19E-05,1.26E-05
5/07/1993,6.78E-05,0.000268,6.21E-05,2.03E-05,1.31E-05,1.11E-05
5/10/1993,6.98E-05,0.000253,6.08E-05,2.05E-05,1.24E-05,1.09E-05
5/11/1993,6.74E-05,0.000252,6.14E-05,2.10E-05,1.27E-05,1.28E-05
5/12/1993,6.55E-05,0.000243,6.01E-05,2.14E-05,1.24E-05,1.24E-05
5/13/1993,8.51E-05,0.000230,5.91E-05,2.32E-05,1.09E-05,1.20E-05
5/14/1993,9.45E-05,0.000218,5.81E-05,2.12E-05,9.71E-06,1.21E-05
5/17/1993,0.000106,0.000211,5.72E-05,2.44E-05,8.62E-06,1.16E-05
5/18/1993,0.000102,0.000200,5.61E-05,2.33E-05,8.52E-06,1.15E-05
5/19/1993,0.000120,0.000190,6.02E-05,2.25E-05,1.43E-05,1.13E-05
5/20/1993,0.000118,0.000187,5.90E-05,2.42E-05,1.43E-05,1.14E-05
5/21/1993,0.000113,0.000186,5.94E-05,2.52E-05,1.49E-05,1.27E-05
5/24/1993,0.000111,0.000220,5.95E-05,1.87E-05,1.60E-05,9.74E-06
5/25/1993,0.000115,0.000244,6.23E-05,2.59E-05,1.90E-05,1.42E-05
5/26/1993,0.000115,0.000250,6.09E-05,2.98E-05,1.87E-05,1.43E-05
5/27/1993,0.000110,0.000236,6.11E-05,2.90E-05,1.77E-05,1.40E-05
5/28/1993,0.000117,0.000225,6.29E-05,3.09E-05,1.38E-05,1.26E-05
6/01/1993,0.000113,0.000214,6.15E-05,2.93E-05,1.35E-05,1.25E-05
6/02/1993,0.000125,0.000211,7.26E-05,2.35E-05,2.13E-05,8.60E-06
6/03/1993,0.000120,0.000221,7.11E-05,2.60E-05,2.00E-05,7.36E-06
6/04/1993,0.000143,0.000214,6.97E-05,2.04E-05,1.73E-05,8.02E-06
6/07/1993,0.000138,0.000202,7.25E-05,2.02E-05,1.88E-05,8.18E-06
6/08/1993,0.000130,0.000215,7.09E-05,2.16E-05,1.80E-05,6.97E-06
6/09/1993,0.000123,0.000222,6.96E-05,2.20E-05,1.73E-05,5.74E-06
6/10/1993,0.000116,0.000213,6.81E-05,2.17E-05,1.68E-05,5.44E-06
6/11/1993,0.000110,0.000220,6.66E-05,2.31E-05,1.61E-05,4.68E-06
6/14/1993,0.000109,0.000210,7.30E-05,2.39E-05,1.89E-05,6.38E-06
6/15/1993,0.000104,0.000198,7.30E-05,2.34E-05,1.78E-05,6.34E-06
6/16/1993,0.000102,0.000209,7.23E-05,1.91E-05,1.86E-05,4.44E-06
6/17/1993,9.86E-05,0.000216,7.15E-05,2.09E-05,1.74E-05,2.82E-06
6/18/1993,9.35E-05,0.000204,8.46E-05,2.06E-05,1.72E-05,3.88E-06
6/21/1993,8.88E-05,0.000193,8.22E-05,2.02E-05,1.67E-05,4.08E-06
6/22/1993,8.46E-05,0.000192,7.99E-05,2.02E-05,1.62E-05,3.64E-06
6/23/1993,8.36E-05,0.000215,7.84E-05,2.38E-05,1.50E-05,1.69E-06
6/24/1993,8.79E-05,0.000232,7.60E-05,1.72E-05,1.46E-05,1.98E-06
6/25/1993,8.44E-05,0.000323,8.99E-05,2.05E-05,1.25E-05,-1.28E-05
7/29/1993,8.35E-05,0.000302,8.81E-05,1.98E-05,1.12E-05,-1.20E-05
7/30/1993,8.32E-05,0.000283,8.69E-05,1.95E-05,1.24E-05,-1.14E-05
8/02/1993,9.63E-05,0.000266,8.40E-05,1.84E-05,1.17E-05,-1.08E-05
8/03/1993,9.15E-05,0.000250,8.48E-05,1.82E-05,1.19E-05,-9.94E-06
8/04/1993,8.85E-05,0.000241,8.26E-05,1.91E-05,1.12E-05,-1.00E-05
8/05/1993,8.75E-05,0.000227,8.27E-05,1.88E-05,1.27E-05,-9.48E-06
8/06/1993,0.000239,0.000216,8.35E-05,2.43E-05,2.46E-05,-8.15E-06
8/09/1993,0.000239,0.000213,8.14E-05,2.85E-05,2.55E-05,-6.81E-06
8/10/1993,0.000235,0.000203,8.50E-05,2.95E-05,2.02E-05,-7.59E-06
8/11/1993,0.000219,0.000193,8.22E-05,2.88E-05,1.96E-05,-7.16E-06
8/12/1993,0.000209,0.000206,8.13E-05,2.39E-05,2.06E-05,-8.95E-06
8/13/1993,0.000203,0.000208,8.38E-05,1.93E-05,2.34E-05,-1.14E-05
8/16/1993,0.000190,0.000196,8.28E-05,1.89E-05,2.32E-05,-1.09E-05
8/17/1993,0.000184,0.000186,8.42E-05,1.90E-05,2.50E-05,-1.00E-05
8/18/1993,0.000173,0.000177,8.14E-05,1.85E-05,2.42E-05,-9.49E-06
8/19/1993,0.000162,0.000168,8.15E-05,1.82E-05,2.37E-05,-8.87E-06
8/20/1993,0.000153,0.000160,7.90E-05,1.84E-05,2.28E-05,-8.43E-06
8/23/1993,0.000150,0.000179,7.66E-05,2.34E-05,2.23E-05,-7.72E-06
8/24/1993,0.000141,0.000172,8.04E-05,2.28E-05,2.15E-05,-6.10E-06
8/25/1993,0.000133,0.000168,7.79E-05,2.26E-05,2.08E-05,-5.74E-06
8/26/1993,0.000125,0.000161,7.99E-05,2.24E-05,2.08E-05,-4.23E-06
8/27/1993,0.000120,0.000159,7.82E-05,2.05E-05,2.09E-05,-4.65E-06
9/01/1993,0.000143,0.000169,7.79E-05,1.13E-05,1.63E-05,-2.12E-06
9/02/1993,0.000146,0.000174,7.70E-05,1.64E-05,1.82E-05,-1.38E-07
9/03/1993,0.000144,0.000167,7.53E-05,1.52E-05,1.67E-05,3.99E-07
9/08/1993,0.000135,0.000165,7.31E-05,1.56E-05,1.63E-05,4.68E-07
9/09/1993,0.000133,0.000157,7.64E-05,1.53E-05,1.28E-05,8.78E-07
9/10/1993,0.000129,0.000151,7.70E-05,1.43E-05,1.42E-05,3.11E-07
9/13/1993,0.000142,0.000174,7.47E-05,2.40E-05,1.40E-05,5.96E-07
9/14/1993,0.000158,0.000167,7.70E-05,2.08E-05,8.27E-06,1.89E-06
9/15/1993,0.000151,0.000164,8.24E-05,1.88E-05,5.60E-06,4.31E-06
9/16/1993,0.000143,0.000163,7.98E-05,1.74E-05,5.89E-06,4.19E-06
9/17/1993,0.000142,0.000155,9.77E-05,1.71E-05,1.23E-05,4.19E-06
9/20/1993,0.000141,0.000178,9.72E-05,1.10E-05,9.61E-06,7.80E-06
9/21/1993,0.000133,0.000215,9.50E-05,1.32E-05,9.09E-06,5.05E-06
9/22/1993,0.000155,0.000219,9.64E-05,2.19E-05,2.77E-06,1.95E-06
9/23/1993,0.000171,0.000268,9.43E-05,3.69E-05,-3.05E-08,-1.20E-06
9/24/1993,0.000168,0.000268,9.81E-05,3.11E-05,4.46E-06,-4.88E-06
9/27/1993,0.000158,0.000308,9.48E-05,3.01E-05,4.67E-06,-5.80E-06
9/28/1993,0.000154,0.000295,0.000103,2.68E-05,9.38E-06,-8.34E-06
9/29/1993,0.000146,0.000286,9.98E-05,2.47E-05,9.97E-06,-8.96E-06
9/30/1993,0.000140,0.000323,9.86E-05,1.96E-05,1.12E-05,-1.26E-05
10/01/1993,0.000132,0.000303,9.50E-05,1.92E-05,1.11E-05,-1.20E-05
10/04/1993,0.000125,0.000288,9.22E-05,1.92E-05,1.09E-05,-1.19E-05
10/05/1993,0.000119,0.000299,8.96E-05,2.16E-05,1.13E-05,-9.77E-06
10/06/1993,0.000113,0.000283,8.70E-05,2.07E-05,1.09E-05,-8.89E-06
10/07/1993,0.000120,0.000265,8.45E-05,2.04E-05,9.43E-06,-8.40E-06
10/08/1993,0.000116,0.000251,8.18E-05,1.93E-05,9.42E-06,-7.92E-06
10/11/1993,0.000109,0.000238,8.00E-05,1.92E-05,9.64E-06,-7.08E-06
10/12/1993,0.000108,0.000237,8.73E-05,2.20E-05,1.31E-05,-2.52E-06
10/13/1993,0.000109,0.000228,8.71E-05,1.93E-05,1.06E-05,-9.35E-07
10/14/1993,0.000104,0.000215,8.43E-05,1.93E-05,1.04E-05,-7.53E-07
10/15/1993,0.000104,0.000212,8.16E-05,2.18E-05,1.07E-05,-1.63E-07
10/18/1993,0.000100,0.000202,7.91E-05,2.20E-05,1.05E-05,1.62E-08
10/19/1993,9.66E-05,0.000200,7.80E-05,2.01E-05,1.11E-05,-1.05E-06
10/20/1993,9.17E-05,0.000192,7.61E-05,1.98E-05,1.10E-05,-1.13E-06
10/21/1993,9.10E-05,0.000182,7.38E-05,1.90E-05,1.08E-05,-8.28E-07
10/22/1993,8.87E-05,0.000174,7.36E-05,1.81E-05,9.59E-06,-7.39E-08
10/25/1993,8.48E-05,0.000168,7.63E-05,1.83E-05,1.03E-05,1.45E-06
10/26/1993,8.11E-05,0.000160,7.47E-05,1.79E-05,9.93E-06,1.88E-06
11/30/1993,7.99E-05,0.000153,7.28E-05,1.80E-05,1.03E-05,2.17E-06
12/01/1993,7.63E-05,0.000147,7.73E-05,1.76E-05,1.05E-05,1.30E-06
12/02/1993,0.000102,0.000142,7.85E-05,1.44E-05,1.57E-05,5.39E-07
12/03/1993,9.62E-05,0.000224,7.62E-05,1.51E-05,1.54E-05,1.83E-06
12/06/1993,9.80E-05,0.000213,7.50E-05,1.64E-05,1.65E-05,2.54E-06
12/07/1993,9.53E-05,0.000305,7.41E-05,1.00E-05,1.52E-05,6.88E-06
12/08/1993,9.42E-05,0.000287,7.35E-05,1.08E-05,1.62E-05,7.31E-06
12/09/1993,9.47E-05,0.000287,7.17E-05,7.10E-06,1.64E-05,6.49E-06
12/10/1993,9.14E-05,0.000273,7.01E-05,8.33E-06,1.65E-05,7.00E-06
12/13/1993,9.40E-05,0.000295,6.83E-05,1.50E-05,1.64E-05,7.56E-06
12/14/1993,9.66E-05,0.000350,6.77E-05,5.72E-06,1.45E-05,1.10E-05
12/15/1993,9.39E-05,0.000360,6.68E-05,2.66E-06,1.35E-05,1.29E-05
12/16/1993,8.94E-05,0.000340,6.51E-05,3.48E-06,1.33E-05,1.28E-05
12/17/1993,8.55E-05,0.000319,6.44E-05,3.71E-06,1.34E-05,1.23E-05
12/20/1993,8.31E-05,0.000298,6.30E-05,4.12E-06,1.35E-05,1.22E-05
12/21/1993,8.20E-05,0.000295,6.56E-05,7.09E-06,1.15E-05,9.22E-06
12/22/1993,7.83E-05,0.000316,6.40E-05,8.12E-06,1.13E-05,8.92E-06
12/23/1993,7.80E-05,0.000319,6.25E-05,4.99E-06,1.14E-05,8.56E-06
12/30/1993,7.45E-05,0.000324,6.38E-05,5.67E-06,1.11E-05,5.47E-06
1/05/1994,7.25E-05,0.000340,6.38E-05,3.44E-06,1.03E-05,8.25E-06
1/06/1994,7.83E-05,0.000491,6.23E-05,-1.16E-05,1.03E-05,7.78E-06
1/07/1994,7.51E-05,0.000459,6.25E-05,-1.06E-05,9.92E-06,8.37E-06
1/10/1994,7.90E-05,0.000429,6.10E-05,-1.06E-05,9.80E-06,8.38E-06
1/11/1994,7.60E-05,0.000447,6.13E-05,-1.15E-05,9.24E-06,1.16E-05
1/12/1994,7.51E-05,0.000432,6.00E-05,-7.97E-06,9.49E-06,1.20E-05
1/13/1994,7.26E-05,0.000423,6.07E-05,-5.55E-06,8.85E-06,9.57E-06
1/14/1994,7.71E-05,0.000394,6.45E-05,-4.42E-06,1.21E-05,9.71E-06
1/17/1994,7.56E-05,0.000404,6.37E-05,-2.58E-07,1.26E-05,1.16E-05
1/18/1994,7.89E-05,0.000416,6.26E-05,6.64E-06,1.15E-05,1.00E-05
1/19/1994,7.74E-05,0.000406,6.11E-05,4.58E-06,1.13E-05,1.01E-05
1/20/1994,7.48E-05,0.000379,6.86E-05,4.93E-06,1.26E-05,9.93E-06
1/21/1994,7.72E-05,0.000360,6.83E-05,7.66E-06,1.09E-05,8.76E-06
1/24/1994,9.09E-05,0.000340,6.67E-05,5.14E-06,9.87E-06,9.01E-06
1/25/1994,8.71E-05,0.000392,6.58E-05,8.31E-06,1.02E-05,1.18E-05
1/26/1994,8.30E-05,0.000429,6.42E-05,9.55E-06,1.01E-05,1.07E-05
1/27/1994,8.25E-05,0.000452,6.29E-05,1.49E-05,9.53E-06,9.39E-06
1/28/1994,9.00E-05,0.000423,6.15E-05,1.30E-05,9.79E-06,9.27E-06
1/31/1994,8.57E-05,0.000406,6.03E-05,1.26E-05,9.65E-06,9.79E-06
2/01/1994,9.23E-05,0.000379,5.92E-05,1.18E-05,8.78E-06,9.84E-06
2/02/1994,0.000110,0.000450,5.92E-05,3.03E-05,5.98E-06,5.80E-06
2/03/1994,0.000106,0.000420,5.83E-05,2.90E-05,5.70E-06,6.03E-06
2/04/1994,0.000103,0.000467,5.99E-05,2.24E-05,7.36E-06,7.88E-07
2/07/1994,9.79E-05,0.000449,5.87E-05,2.24E-05,7.46E-06,1.38E-06
2/08/1994,0.000106,0.000444,5.84E-05,2.91E-05,9.33E-06,3.33E-06
2/09/1994,0.000100,0.000417,5.81E-05,2.84E-05,9.35E-06,4.01E-06
2/10/1994,9.96E-05,0.000473,5.69E-05,2.00E-05,9.39E-06,3.91E-06
2/11/1994,9.62E-05,0.000442,5.60E-05,1.92E-05,9.02E-06,4.19E-06
2/14/1994,9.53E-05,0.000412,5.50E-05,1.85E-05,9.32E-06,4.26E-06
2/15/1994,9.70E-05,0.000472,5.40E-05,8.82E-06,9.15E-06,4.71E-06
2/16/1994,9.65E-05,0.000441,5.35E-05,7.97E-06,8.38E-06,5.13E-06
2/17/1994,9.16E-05,0.000411,5.26E-05,8.19E-06,8.38E-06,5.23E-06
2/18/1994,8.72E-05,0.000402,5.22E-05,7.78E-06,8.51E-06,4.34E-06
2/23/1994,8.86E-05,0.000377,5.84E-05,6.83E-06,5.21E-06,5.70E-06
2/24/1994,8.51E-05,0.000353,5.73E-05,7.45E-06,5.55E-06,5.90E-06
2/25/1994,8.10E-05,0.000349,5.62E-05,7.78E-06,5.70E-06,5.71E-06
2/28/1994,7.75E-05,0.000327,5.56E-05,7.98E-06,5.69E-06,5.87E-06
3/01/1994,8.11E-05,0.000328,5.59E-05,3.30E-06,4.24E-06,7.90E-06
3/02/1994,8.14E-05,0.000308,5.48E-05,2.78E-06,4.29E-06,7.97E-06
3/03/1994,7.76E-05,0.000289,5.67E-05,3.27E-06,4.51E-06,7.82E-06
3/04/1994,7.74E-05,0.000273,5.72E-05,4.71E-06,5.90E-06,8.47E-06
3/07/1994,7.61E-05,0.000257,5.99E-05,4.93E-06,7.51E-06,8.24E-06
3/08/1994,7.44E-05,0.000284,5.96E-05,8.59E-06,6.88E-06,5.83E-06
3/09/1994,7.29E-05,0.000268,5.92E-05,9.38E-06,6.33E-06,5.53E-06
3/10/1994,7.11E-05,0.000252,5.80E-05,9.40E-06,6.56E-06,5.58E-06
3/11/1994,7.71E-05,0.000241,5.68E-05,7.13E-06,6.76E-06,5.61E-06
3/14/1994,7.70E-05,0.000242,5.69E-05,1.02E-05,5.77E-06,4.12E-06
3/15/1994,7.36E-05,0.000229,6.66E-05,1.03E-05,6.05E-06,3.05E-06
3/16/1994,7.13E-05,0.000251,6.55E-05,1.25E-05,5.81E-06,1.54E-06
3/17/1994,6.95E-05,0.000241,6.52E-05,1.16E-05,5.29E-06,2.70E-06
3/18/1994,7.08E-05,0.000251,6.42E-05,1.55E-05,6.26E-06,4.22E-06
3/21/1994,7.16E-05,0.000236,6.32E-05,1.52E-05,7.12E-06,4.31E-06
3/22/1994,6.94E-05,0.000231,6.28E-05,1.42E-05,7.65E-06,3.32E-06
3/23/1994,7.47E-05,0.000218,6.60E-05,1.49E-05,1.09E-05,4.07E-06
3/24/1994,7.16E-05,0.000221,6.60E-05,1.52E-05,1.07E-05,2.40E-06
3/25/1994,7.01E-05,0.000215,6.45E-05,1.38E-05,1.03E-05,3.00E-06
